"timestamp","host_id","property_name","new_value"
56700,"AS0","energy_mix","Biomass:1.81;Fossil Brown coal/Lignite:12.17;Fossil Coal-derived gas:0.66;Fossil Gas:16.46;Fossil Hard coal:34.00;Fossil Oil:1.05;Hydro Pumped Storage:1.05;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.47;Other renewable:0.30;Solar:0.00;Wind Onshore:28.68;Other:2.97"
57600,"AS0","energy_mix","Biomass:1.77;Fossil Brown coal/Lignite:12.34;Fossil Coal-derived gas:0.64;Fossil Gas:16.75;Fossil Hard coal:33.57;Fossil Oil:1.03;Hydro Pumped Storage:1.72;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.76;Other renewable:0.29;Solar:0.00;Wind Onshore:27.78;Other:2.97"
58500,"AS0","energy_mix","Biomass:1.76;Fossil Brown coal/Lignite:12.38;Fossil Coal-derived gas:0.64;Fossil Gas:16.70;Fossil Hard coal:33.74;Fossil Oil:1.03;Hydro Pumped Storage:1.88;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.72;Other renewable:0.29;Solar:0.00;Wind Onshore:27.57;Other:2.91"
59400,"AS0","energy_mix","Biomass:1.79;Fossil Brown coal/Lignite:12.92;Fossil Coal-derived gas:0.65;Fossil Gas:16.85;Fossil Hard coal:33.07;Fossil Oil:1.04;Hydro Pumped Storage:1.73;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.71;Other renewable:0.29;Solar:0.00;Wind Onshore:27.61;Other:2.96"
60300,"AS0","energy_mix","Biomass:1.76;Fossil Brown coal/Lignite:12.81;Fossil Coal-derived gas:0.63;Fossil Gas:16.76;Fossil Hard coal:33.44;Fossil Oil:1.03;Hydro Pumped Storage:1.71;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.78;Other renewable:0.29;Solar:0.00;Wind Onshore:27.46;Other:2.95"
61200,"AS0","energy_mix","Biomass:1.77;Fossil Brown coal/Lignite:12.74;Fossil Coal-derived gas:0.64;Fossil Gas:16.84;Fossil Hard coal:33.25;Fossil Oil:0.80;Hydro Pumped Storage:1.99;Hydro Run-of-river and pondage:0.35;Hydro Water Reservoir:0.78;Other renewable:0.28;Solar:0.00;Wind Onshore:27.74;Other:2.82"
62100,"AS0","energy_mix","Biomass:1.82;Fossil Brown coal/Lignite:11.67;Fossil Coal-derived gas:0.65;Fossil Gas:17.05;Fossil Hard coal:33.37;Fossil Oil:1.05;Hydro Pumped Storage:1.83;Hydro Run-of-river and pondage:0.35;Hydro Water Reservoir:0.79;Other renewable:0.30;Solar:0.00;Wind Onshore:28.14;Other:2.98"
63000,"AS0","energy_mix","Biomass:1.84;Fossil Brown coal/Lignite:11.33;Fossil Coal-derived gas:0.66;Fossil Gas:17.33;Fossil Hard coal:33.54;Fossil Oil:1.06;Hydro Pumped Storage:1.88;Hydro Run-of-river and pondage:0.35;Hydro Water Reservoir:0.80;Other renewable:0.30;Solar:0.00;Wind Onshore:27.87;Other:3.04"
63900,"AS0","energy_mix","Biomass:1.85;Fossil Brown coal/Lignite:11.64;Fossil Coal-derived gas:0.66;Fossil Gas:17.05;Fossil Hard coal:33.88;Fossil Oil:1.07;Hydro Pumped Storage:1.86;Hydro Run-of-river and pondage:0.36;Hydro Water Reservoir:0.81;Other renewable:0.30;Solar:0.00;Wind Onshore:27.46;Other:3.06"
64800,"AS0","energy_mix","Biomass:1.88;Fossil Brown coal/Lignite:11.31;Fossil Coal-derived gas:0.68;Fossil Gas:17.12;Fossil Hard coal:35.18;Fossil Oil:1.09;Hydro Pumped Storage:1.15;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.74;Other renewable:0.31;Solar:0.00;Wind Onshore:27.12;Other:3.10"
65700,"AS0","energy_mix","Biomass:1.89;Fossil Brown coal/Lignite:11.59;Fossil Coal-derived gas:0.67;Fossil Gas:17.21;Fossil Hard coal:35.52;Fossil Oil:1.09;Hydro Pumped Storage:0.74;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.66;Other renewable:0.31;Solar:0.00;Wind Onshore:26.89;Other:3.11"
66600,"AS0","energy_mix","Biomass:1.89;Fossil Brown coal/Lignite:11.44;Fossil Coal-derived gas:0.65;Fossil Gas:17.25;Fossil Hard coal:35.86;Fossil Oil:1.09;Hydro Pumped Storage:0.82;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.71;Other renewable:0.31;Solar:0.00;Wind Onshore:26.51;Other:3.15"
67500,"AS0","energy_mix","Biomass:1.90;Fossil Brown coal/Lignite:11.31;Fossil Coal-derived gas:0.65;Fossil Gas:17.38;Fossil Hard coal:36.09;Fossil Oil:1.10;Hydro Pumped Storage:0.82;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.66;Other renewable:0.31;Solar:0.00;Wind Onshore:26.27;Other:3.19"
68400,"AS0","energy_mix","Biomass:1.96;Fossil Brown coal/Lignite:11.94;Fossil Coal-derived gas:0.67;Fossil Gas:16.67;Fossil Hard coal:35.43;Fossil Oil:1.13;Hydro Pumped Storage:0.84;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.45;Other renewable:0.32;Solar:0.00;Wind Onshore:27.12;Other:3.22"
69300,"AS0","energy_mix","Biomass:2.01;Fossil Brown coal/Lignite:12.05;Fossil Coal-derived gas:0.71;Fossil Gas:16.83;Fossil Hard coal:34.74;Fossil Oil:1.17;Hydro Pumped Storage:0.72;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.15;Other renewable:0.33;Solar:0.00;Wind Onshore:27.71;Other:3.32"
70200,"AS0","energy_mix","Biomass:2.03;Fossil Brown coal/Lignite:12.18;Fossil Coal-derived gas:0.73;Fossil Gas:16.49;Fossil Hard coal:34.83;Fossil Oil:1.17;Hydro Pumped Storage:0.72;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.16;Other renewable:0.33;Solar:0.00;Wind Onshore:27.73;Other:3.37"
71100,"AS0","energy_mix","Biomass:2.09;Fossil Brown coal/Lignite:12.35;Fossil Coal-derived gas:0.76;Fossil Gas:16.34;Fossil Hard coal:34.54;Fossil Oil:1.20;Hydro Pumped Storage:0.83;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.19;Other renewable:0.34;Solar:0.00;Wind Onshore:27.71;Other:3.38"
72000,"AS0","energy_mix","Biomass:2.10;Fossil Brown coal/Lignite:12.37;Fossil Coal-derived gas:0.76;Fossil Gas:16.30;Fossil Hard coal:35.60;Fossil Oil:1.21;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.11;Other renewable:0.34;Solar:0.00;Wind Onshore:27.49;Other:3.45"
72900,"AS0","energy_mix","Biomass:2.09;Fossil Brown coal/Lignite:12.22;Fossil Coal-derived gas:0.76;Fossil Gas:17.23;Fossil Hard coal:35.22;Fossil Oil:1.21;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.11;Other renewable:0.34;Solar:0.00;Wind Onshore:27.13;Other:3.42"
73800,"AS0","energy_mix","Biomass:2.10;Fossil Brown coal/Lignite:11.92;Fossil Coal-derived gas:0.76;Fossil Gas:17.53;Fossil Hard coal:35.49;Fossil Oil:1.21;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.11;Other renewable:0.34;Solar:0.00;Wind Onshore:26.82;Other:3.45"
74700,"AS0","energy_mix","Biomass:2.12;Fossil Brown coal/Lignite:12.10;Fossil Coal-derived gas:0.77;Fossil Gas:17.15;Fossil Hard coal:35.42;Fossil Oil:1.23;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.11;Other renewable:0.35;Solar:0.00;Wind Onshore:26.96;Other:3.51"
75600,"AS0","energy_mix","Biomass:2.07;Fossil Brown coal/Lignite:12.00;Fossil Coal-derived gas:0.76;Fossil Gas:17.78;Fossil Hard coal:35.66;Fossil Oil:1.20;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.11;Other renewable:0.34;Solar:0.00;Wind Onshore:26.38;Other:3.43"
76500,"AS0","energy_mix","Biomass:2.08;Fossil Brown coal/Lignite:12.05;Fossil Coal-derived gas:0.75;Fossil Gas:18.17;Fossil Hard coal:35.72;Fossil Oil:1.21;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.11;Other renewable:0.34;Solar:0.00;Wind Onshore:25.86;Other:3.44"
77400,"AS0","energy_mix","Biomass:2.07;Fossil Brown coal/Lignite:12.17;Fossil Coal-derived gas:0.77;Fossil Gas:17.40;Fossil Hard coal:35.72;Fossil Oil:1.23;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.11;Other renewable:0.35;Solar:0.00;Wind Onshore:26.40;Other:3.50"
78300,"AS0","energy_mix","Biomass:2.11;Fossil Brown coal/Lignite:12.36;Fossil Coal-derived gas:0.79;Fossil Gas:16.73;Fossil Hard coal:35.60;Fossil Oil:1.25;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.11;Other renewable:0.35;Solar:0.00;Wind Onshore:26.85;Other:3.57"
79200,"AS0","energy_mix","Biomass:2.09;Fossil Brown coal/Lignite:12.34;Fossil Coal-derived gas:0.78;Fossil Gas:16.18;Fossil Hard coal:37.03;Fossil Oil:1.24;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.11;Other renewable:0.35;Solar:0.00;Wind Onshore:26.06;Other:3.54"
80100,"AS0","energy_mix","Biomass:2.13;Fossil Brown coal/Lignite:12.56;Fossil Coal-derived gas:0.80;Fossil Gas:16.37;Fossil Hard coal:36.67;Fossil Oil:1.27;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.36;Solar:0.00;Wind Onshore:25.83;Other:3.60"
81000,"AS0","energy_mix","Biomass:2.14;Fossil Brown coal/Lignite:12.54;Fossil Coal-derived gas:0.81;Fossil Gas:16.30;Fossil Hard coal:36.67;Fossil Oil:1.28;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.36;Solar:0.00;Wind Onshore:25.87;Other:3.62"
81900,"AS0","energy_mix","Biomass:2.15;Fossil Brown coal/Lignite:12.98;Fossil Coal-derived gas:0.83;Fossil Gas:15.61;Fossil Hard coal:37.19;Fossil Oil:1.29;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.36;Solar:0.00;Wind Onshore:25.55;Other:3.63"
82800,"AS0","energy_mix","Biomass:2.16;Fossil Brown coal/Lignite:13.19;Fossil Coal-derived gas:0.85;Fossil Gas:15.49;Fossil Hard coal:37.58;Fossil Oil:1.28;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.11;Other renewable:0.37;Solar:0.00;Wind Onshore:24.94;Other:3.75"
83700,"AS0","energy_mix","Biomass:2.17;Fossil Brown coal/Lignite:13.31;Fossil Coal-derived gas:0.87;Fossil Gas:15.57;Fossil Hard coal:37.89;Fossil Oil:1.29;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.11;Other renewable:0.37;Solar:0.00;Wind Onshore:24.34;Other:3.80"
84600,"AS0","energy_mix","Biomass:2.15;Fossil Brown coal/Lignite:13.27;Fossil Coal-derived gas:0.87;Fossil Gas:15.57;Fossil Hard coal:38.10;Fossil Oil:1.29;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.11;Other renewable:0.37;Solar:0.00;Wind Onshore:24.24;Other:3.75"
85500,"AS0","energy_mix","Biomass:2.17;Fossil Brown coal/Lignite:13.55;Fossil Coal-derived gas:0.87;Fossil Gas:15.71;Fossil Hard coal:37.89;Fossil Oil:1.30;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:23.95;Other:3.77"
86400,"AS0","energy_mix","Biomass:2.17;Fossil Brown coal/Lignite:13.94;Fossil Coal-derived gas:0.87;Fossil Gas:15.68;Fossil Hard coal:38.22;Fossil Oil:1.30;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:23.24;Other:3.79"
87300,"AS0","energy_mix","Biomass:2.20;Fossil Brown coal/Lignite:14.24;Fossil Coal-derived gas:0.87;Fossil Gas:15.80;Fossil Hard coal:38.35;Fossil Oil:1.31;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:22.61;Other:3.83"
88200,"AS0","energy_mix","Biomass:2.21;Fossil Brown coal/Lignite:14.51;Fossil Coal-derived gas:0.86;Fossil Gas:15.83;Fossil Hard coal:38.35;Fossil Oil:1.32;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:22.28;Other:3.85"
89100,"AS0","energy_mix","Biomass:2.23;Fossil Brown coal/Lignite:14.81;Fossil Coal-derived gas:0.88;Fossil Gas:15.85;Fossil Hard coal:38.49;Fossil Oil:1.32;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:21.77;Other:3.86"
90000,"AS0","energy_mix","Biomass:2.24;Fossil Brown coal/Lignite:15.06;Fossil Coal-derived gas:0.88;Fossil Gas:15.76;Fossil Hard coal:38.77;Fossil Oil:1.32;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:21.32;Other:3.86"
90900,"AS0","energy_mix","Biomass:2.26;Fossil Brown coal/Lignite:15.43;Fossil Coal-derived gas:0.89;Fossil Gas:15.87;Fossil Hard coal:39.12;Fossil Oil:1.33;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:20.42;Other:3.89"
91800,"AS0","energy_mix","Biomass:2.25;Fossil Brown coal/Lignite:15.72;Fossil Coal-derived gas:0.89;Fossil Gas:15.89;Fossil Hard coal:39.38;Fossil Oil:1.34;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.12;Other renewable:0.39;Solar:0.00;Wind Onshore:19.83;Other:3.89"
92700,"AS0","energy_mix","Biomass:2.19;Fossil Brown coal/Lignite:16.09;Fossil Coal-derived gas:0.89;Fossil Gas:16.07;Fossil Hard coal:39.34;Fossil Oil:1.33;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:19.43;Other:3.87"
93600,"AS0","energy_mix","Biomass:2.22;Fossil Brown coal/Lignite:15.30;Fossil Coal-derived gas:0.89;Fossil Gas:16.28;Fossil Hard coal:39.96;Fossil Oil:1.34;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.39;Solar:0.00;Wind Onshore:19.31;Other:3.90"
94500,"AS0","energy_mix","Biomass:2.23;Fossil Brown coal/Lignite:15.43;Fossil Coal-derived gas:0.87;Fossil Gas:16.33;Fossil Hard coal:40.19;Fossil Oil:1.35;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.12;Other renewable:0.39;Solar:0.00;Wind Onshore:18.85;Other:3.94"
95400,"AS0","energy_mix","Biomass:2.24;Fossil Brown coal/Lignite:15.47;Fossil Coal-derived gas:0.86;Fossil Gas:16.48;Fossil Hard coal:40.60;Fossil Oil:1.35;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.39;Solar:0.00;Wind Onshore:18.28;Other:3.92"
96300,"AS0","energy_mix","Biomass:2.23;Fossil Brown coal/Lignite:15.76;Fossil Coal-derived gas:0.85;Fossil Gas:16.55;Fossil Hard coal:40.68;Fossil Oil:1.35;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:17.92;Other:3.87"
97200,"AS0","energy_mix","Biomass:2.20;Fossil Brown coal/Lignite:16.10;Fossil Coal-derived gas:0.84;Fossil Gas:17.28;Fossil Hard coal:41.00;Fossil Oil:1.32;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:16.67;Other:3.80"
98100,"AS0","energy_mix","Biomass:2.21;Fossil Brown coal/Lignite:16.92;Fossil Coal-derived gas:0.83;Fossil Gas:16.50;Fossil Hard coal:41.41;Fossil Oil:1.31;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:16.23;Other:3.80"
99000,"AS0","energy_mix","Biomass:2.23;Fossil Brown coal/Lignite:17.46;Fossil Coal-derived gas:0.84;Fossil Gas:16.28;Fossil Hard coal:41.36;Fossil Oil:1.32;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:15.87;Other:3.85"
99900,"AS0","energy_mix","Biomass:2.25;Fossil Brown coal/Lignite:18.25;Fossil Coal-derived gas:0.86;Fossil Gas:16.13;Fossil Hard coal:41.42;Fossil Oil:1.33;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:15.09;Other:3.88"
100800,"AS0","energy_mix","Biomass:2.25;Fossil Brown coal/Lignite:18.20;Fossil Coal-derived gas:0.89;Fossil Gas:16.01;Fossil Hard coal:42.45;Fossil Oil:1.33;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.39;Solar:0.00;Wind Onshore:14.12;Other:3.95"
101700,"AS0","energy_mix","Biomass:2.24;Fossil Brown coal/Lignite:18.25;Fossil Coal-derived gas:0.88;Fossil Gas:16.04;Fossil Hard coal:42.84;Fossil Oil:1.32;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.12;Other renewable:0.39;Solar:0.00;Wind Onshore:13.70;Other:3.93"
102600,"AS0","energy_mix","Biomass:2.16;Fossil Brown coal/Lignite:18.73;Fossil Coal-derived gas:0.86;Fossil Gas:15.71;Fossil Hard coal:43.92;Fossil Oil:1.29;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.11;Other renewable:0.37;Solar:0.00;Wind Onshore:12.76;Other:3.81"
103500,"AS0","energy_mix","Biomass:2.08;Fossil Brown coal/Lignite:19.31;Fossil Coal-derived gas:0.83;Fossil Gas:15.91;Fossil Hard coal:44.55;Fossil Oil:1.23;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.11;Other renewable:0.36;Solar:0.00;Wind Onshore:11.66;Other:3.69"
104400,"AS0","energy_mix","Biomass:2.01;Fossil Brown coal/Lignite:20.18;Fossil Coal-derived gas:0.79;Fossil Gas:15.70;Fossil Hard coal:45.11;Fossil Oil:1.18;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.25;Other renewable:0.35;Solar:0.00;Wind Onshore:10.65;Other:3.52"
105300,"AS0","energy_mix","Biomass:1.92;Fossil Brown coal/Lignite:20.92;Fossil Coal-derived gas:0.76;Fossil Gas:16.37;Fossil Hard coal:44.78;Fossil Oil:1.14;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.24;Other renewable:0.34;Solar:0.00;Wind Onshore:9.88;Other:3.40"
106200,"AS0","energy_mix","Biomass:1.85;Fossil Brown coal/Lignite:21.21;Fossil Coal-derived gas:0.71;Fossil Gas:16.90;Fossil Hard coal:45.17;Fossil Oil:1.08;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.23;Other renewable:0.32;Solar:0.00;Wind Onshore:9.07;Other:3.22"
107100,"AS0","energy_mix","Biomass:1.81;Fossil Brown coal/Lignite:21.69;Fossil Coal-derived gas:0.69;Fossil Gas:17.10;Fossil Hard coal:45.21;Fossil Oil:1.07;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.23;Other renewable:0.31;Solar:0.00;Wind Onshore:8.47;Other:3.19"
108000,"AS0","energy_mix","Biomass:1.77;Fossil Brown coal/Lignite:22.19;Fossil Coal-derived gas:0.68;Fossil Gas:16.93;Fossil Hard coal:45.54;Fossil Oil:1.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.28;Other renewable:0.31;Solar:0.00;Wind Onshore:7.88;Other:3.11"
108900,"AS0","energy_mix","Biomass:1.75;Fossil Brown coal/Lignite:23.01;Fossil Coal-derived gas:0.67;Fossil Gas:17.09;Fossil Hard coal:44.88;Fossil Oil:1.03;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.20;Other renewable:0.30;Solar:0.02;Wind Onshore:7.68;Other:3.08"
109800,"AS0","energy_mix","Biomass:1.74;Fossil Brown coal/Lignite:23.22;Fossil Coal-derived gas:0.68;Fossil Gas:17.06;Fossil Hard coal:44.77;Fossil Oil:1.02;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.19;Other renewable:0.30;Solar:0.20;Wind Onshore:7.45;Other:3.08"
110700,"AS0","energy_mix","Biomass:1.76;Fossil Brown coal/Lignite:23.47;Fossil Coal-derived gas:0.67;Fossil Gas:17.05;Fossil Hard coal:44.37;Fossil Oil:1.02;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.20;Other renewable:0.31;Solar:0.52;Wind Onshore:7.24;Other:3.10"
111600,"AS0","energy_mix","Biomass:1.73;Fossil Brown coal/Lignite:23.17;Fossil Coal-derived gas:0.66;Fossil Gas:16.79;Fossil Hard coal:43.98;Fossil Oil:1.01;Hydro Pumped Storage:0.72;Hydro Run-of-river and pondage:0.35;Hydro Water Reservoir:0.38;Other renewable:0.30;Solar:0.96;Wind Onshore:6.85;Other:3.10"
112500,"AS0","energy_mix","Biomass:1.72;Fossil Brown coal/Lignite:22.83;Fossil Coal-derived gas:0.66;Fossil Gas:16.48;Fossil Hard coal:43.25;Fossil Oil:1.01;Hydro Pumped Storage:1.37;Hydro Run-of-river and pondage:0.35;Hydro Water Reservoir:0.39;Other renewable:0.30;Solar:2.00;Wind Onshore:6.58;Other:3.06"
113400,"AS0","energy_mix","Biomass:1.73;Fossil Brown coal/Lignite:22.59;Fossil Coal-derived gas:0.67;Fossil Gas:16.45;Fossil Hard coal:42.64;Fossil Oil:1.00;Hydro Pumped Storage:1.36;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.37;Other renewable:0.30;Solar:3.35;Wind Onshore:6.17;Other:3.07"
114300,"AS0","energy_mix","Biomass:1.70;Fossil Brown coal/Lignite:22.33;Fossil Coal-derived gas:0.66;Fossil Gas:16.12;Fossil Hard coal:42.43;Fossil Oil:0.98;Hydro Pumped Storage:1.33;Hydro Run-of-river and pondage:0.34;Hydro Water Reservoir:0.42;Other renewable:0.29;Solar:4.75;Wind Onshore:5.72;Other:2.93"
115200,"AS0","energy_mix","Biomass:1.66;Fossil Brown coal/Lignite:22.04;Fossil Coal-derived gas:0.64;Fossil Gas:15.99;Fossil Hard coal:42.60;Fossil Oil:0.96;Hydro Pumped Storage:1.14;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.55;Other renewable:0.28;Solar:5.69;Wind Onshore:5.32;Other:2.86"
116100,"AS0","energy_mix","Biomass:1.66;Fossil Brown coal/Lignite:21.91;Fossil Coal-derived gas:0.64;Fossil Gas:15.84;Fossil Hard coal:42.15;Fossil Oil:0.95;Hydro Pumped Storage:1.14;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.37;Other renewable:0.28;Solar:7.31;Wind Onshore:4.59;Other:2.89"
117000,"AS0","energy_mix","Biomass:1.66;Fossil Brown coal/Lignite:21.71;Fossil Coal-derived gas:0.63;Fossil Gas:15.91;Fossil Hard coal:42.09;Fossil Oil:0.95;Hydro Pumped Storage:0.52;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.35;Other renewable:0.28;Solar:8.70;Wind Onshore:4.09;Other:2.84"
117900,"AS0","energy_mix","Biomass:1.63;Fossil Brown coal/Lignite:21.44;Fossil Coal-derived gas:0.61;Fossil Gas:15.61;Fossil Hard coal:41.97;Fossil Oil:0.94;Hydro Pumped Storage:0.51;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.45;Other renewable:0.28;Solar:9.80;Wind Onshore:3.71;Other:2.79"
118800,"AS0","energy_mix","Biomass:1.62;Fossil Brown coal/Lignite:21.67;Fossil Coal-derived gas:0.59;Fossil Gas:15.41;Fossil Hard coal:41.95;Fossil Oil:0.93;Hydro Pumped Storage:0.51;Hydro Run-of-river and pondage:0.21;Hydro Water Reservoir:0.28;Other renewable:0.27;Solar:10.71;Wind Onshore:3.07;Other:2.78"
119700,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:21.59;Fossil Coal-derived gas:0.58;Fossil Gas:15.31;Fossil Hard coal:42.18;Fossil Oil:0.92;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.20;Hydro Water Reservoir:0.20;Other renewable:0.27;Solar:11.65;Wind Onshore:2.75;Other:2.75"
120600,"AS0","energy_mix","Biomass:1.59;Fossil Brown coal/Lignite:21.53;Fossil Coal-derived gas:0.58;Fossil Gas:15.30;Fossil Hard coal:42.07;Fossil Oil:0.92;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.20;Hydro Water Reservoir:0.08;Other renewable:0.27;Solar:12.12;Wind Onshore:2.57;Other:2.77"
121500,"AS0","energy_mix","Biomass:1.58;Fossil Brown coal/Lignite:21.72;Fossil Coal-derived gas:0.58;Fossil Gas:15.38;Fossil Hard coal:41.70;Fossil Oil:0.91;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.20;Hydro Water Reservoir:0.08;Other renewable:0.27;Solar:12.31;Wind Onshore:2.53;Other:2.74"
122400,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:21.95;Fossil Coal-derived gas:0.57;Fossil Gas:15.38;Fossil Hard coal:40.88;Fossil Oil:0.90;Hydro Pumped Storage:0.06;Hydro Run-of-river and pondage:0.20;Hydro Water Reservoir:0.08;Other renewable:0.27;Solar:12.73;Wind Onshore:2.63;Other:2.75"
123300,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:21.84;Fossil Coal-derived gas:0.56;Fossil Gas:15.11;Fossil Hard coal:41.22;Fossil Oil:0.91;Hydro Pumped Storage:0.06;Hydro Run-of-river and pondage:0.20;Hydro Water Reservoir:0.08;Other renewable:0.28;Solar:12.91;Wind Onshore:2.43;Other:2.79"
